Time,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean wave direction,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Significant height of combined wind waves and swell,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition
2022/07/27 17:19,20.441097185461,209.954950724969,10.5328851699567,7.10850020975555,213.83278570799,348.350963340807,141.764324647656,171.538740934336,9.27366843121776,11.6695629268484,8.61612093781711,22.2906160618744,5.0335452461347,3.99989553435268,3.05520143849878,2.95890202741367,2.74822592437326,0.0913137693464672
2022/07/27 18:19,15.2772638984084,216.744877408459,10.4253572952054,6.76765996231462,224.160472957294,347.38411528095,146.571105052127,171.390417554064,9.30284715100079,11.594124893124,8.59181033136454,22.3016663375346,4.7342724000703,3.93745103626823,2.62666220003781,2.80560072221486,2.77154281630414,0.0798455454113409
2022/07/27 19:19,265.063965560414,224.259941893097,10.4328434130678,7.11324170062418,232.999435076512,339.088998403765,162.760341454388,247.524259302036,9.35217808013036,11.4918919293882,8.91226832551205,12.35907030946,4.91394210753635,4.03461934403516,2.80445285930013,2.7827967852611,2.62449813944525,1.28852565364254
2022/07/27 20:19,239.123943452475,231.286087708779,10.1431533369972,6.21582337121977,234.735365486501,172.076982973186,338.139157926115,250.726945624215,9.27429818775984,8.86722547734777,11.30133792326,11.7411388945383,4.53834938573417,4.00485607859304,2.1350816521173,2.7611698256985,2.57995344127672,1.33522331891262
2022/07/27 21:19,232.619710886655,238.323220460842,9.87047716515942,5.47943336631527,234.279409081346,195.572489518695,334.606861011743,73.5134669498628,9.23336401252467,9.35118313632302,11.0516016933382,9.40024849866909,4.29949644129552,3.97538460987093,1.63765738730868,3.18473456434282,2.30015073810618,0.378529939338172
2022/07/27 22:19,238.34387501975,242.69052767231,9.87932439536048,5.4967580444891,239.492693761979,199.577218130264,330.321959622614,73.5189604083914,9.26254273230769,9.39158164618637,10.8027494854692,9.4731803180268,4.25214985171745,3.94153619034852,1.59480346346259,3.08630983000692,2.37798602764423,0.332028647765606
2022/07/27 23:19,237.89341296705,247.535766616353,9.6867269994451,5.05306391820564,240.003584673779,191.188712520024,331.651377745908,247.244092917077,9.15821306516983,8.58773374584418,10.830596180133,12.1362967521492,3.96047365995103,3.72779509293326,1.33767992038601,2.7274788478765,2.18248804067464,1.23837181129611
2022/07/28 00:19,242.211256545372,247.40392337978,9.74593538617527,5.02260895762638,243.063436693919,211.135447209467,320.609516473921,65.306239908123,9.26674110925489,9.59357419550313,10.1742098059136,9.52312756401117,4.01471023831099,3.8054130204588,1.2785344221852,3.11249757696027,2.1965051317776,0.34306484956619
2022/07/28 01:19,241.931091122351,249.793582042659,9.59076857957207,4.7100352903638,243.085410496577,210.844294100533,321.219290902374,65.4710436639813,9.1588428217119,9.40765860419321,10.0208319797492,9.51075125527167,3.75960398700226,3.58904575256336,1.11774366659736,2.94477829871973,2.06509490268739,0.331557350891559
2022/07/28 02:19,245.996236475989,253.314895152786,9.58124079320169,4.60535776118718,246.930825961743,214.508428509196,320.010728972107,70.9864760267033,9.18550251532661,9.41095644173308,9.97353679992332,9.39892246558986,3.7279807051572,3.57620669688244,1.05027529888925,2.91152868741941,2.0859183697586,0.341690233683555
